INDEX,PLAYER_ID,PLAYER_NAME,R_PPG,R_APG,R_RPG,R_SPG,R_BPG,R_FG,R_eFG,R_TS,P_PPG,P_APG,P_RPG,P_SPG,P_BPG,P_FG,P_eFG,P_TS
62,202730,Lavoy Allen,4.7,1.0,4.8,0.3,0.5,0.467,0.468,0.488,3.4,0.2,3.2,0.4,0.5,0.52,0.52,0.529
63,76027,Lucius Allen,13.9,4.6,3.2,1.6,0.3,0.46,0.46,0.501,11.8,3.3,3.1,1.1,0.3,0.449,0.449,0.497
64,2124,Malik Allen,4.9,0.5,2.8,0.3,0.5,0.446,0.447,0.472,2.9,0.4,2.0,0.2,0.6,0.404,0.404,0.418
65,76025,Randy Allen,3.6,0.3,2.1,0.2,0.3,0.442,0.442,0.454,0,0,0,0,0,0,0,0
66,951,Ray Allen,19.1,3.4,4.1,1.1,0.2,0.451,0.529,0.579,16.1,2.6,3.8,1.0,0.2,0.443,0.535,0.585
67,2754,Tony Allen,8.1,1.3,3.5,1.4,0.4,0.475,0.487,0.529,6.0,0.9,3.0,1.2,0.4,0.447,0.451,0.502
68,76029,Odis Allison,1.9,0.3,1.2,0.0,0.0,0.218,0.218,0.32,0,0,0,0,0,0,0,0
69,200984,Lance Allred,1.0,0.0,0.3,0.0,0.0,0.25,0.25,0.307,0,0,0,0,0,0,0,0
70,76030,Darrell Allums,2.7,1.1,3.0,0.2,0.4,0.343,0.343,0.385,0,0,0,0,0,0,0,0
71,201165,Morris Almond,3.1,0.3,1.2,0.3,0.1,0.381,0.412,0.463,0,0,0,0,0,0,0,0
72,308,Derrick Alston,5.4,0.7,3.8,0.7,0.6,0.489,0.49,0.499,0,0,0,0,0,0,0,0
73,1747,Rafer Alston,10.2,4.7,2.8,1.2,0.2,0.381,0.458,0.488,9.0,3.1,2.5,1.0,0.1,0.365,0.441,0.472
74,1824,Peter Aluma,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0
75,1630631,Jose Alvarado,7.7,2.9,2.1,1.2,0.1,0.424,0.497,0.523,8.0,1.5,1.3,1.2,0.2,0.485,0.576,0.62
76,680,John Amaechi,6.2,0.8,2.6,0.3,0.3,0.403,0.403,0.464,1.9,0.4,0.6,0.4,0.3,0.308,0.308,0.393
77,732,Ashraf Amaya,4.5,0.4,4.2,0.3,0.2,0.455,0.457,0.512,0,0,0,0,0,0,0,0
78,202329,Al-Farouq Aminu,7.4,1.2,6.0,0.9,0.6,0.419,0.477,0.516,11.3,1.4,7.3,0.8,0.8,0.434,0.532,0.565
79,200811,Lou Amundson,3.6,0.5,3.6,0.4,0.7,0.463,0.463,0.468,2.7,0.1,3.0,0.3,0.4,0.524,0.524,0.521
80,76034,Bob Anderegg,4.0,0.9,2.1,0.0,0.0,0.385,0.385,0.412,0,0,0,0,0,0,0,0
81,2365,Chris Andersen,5.3,0.5,5.0,0.5,1.4,0.532,0.535,0.582,5.3,0.4,5.0,0.4,1.2,0.631,0.631,0.67
82,2431,David Andersen,4.4,0.5,2.6,0.2,0.2,0.445,0.482,0.503,0,0,0,0,0,0,0,0
83,101187,Alan Anderson,7.3,1.1,2.2,0.6,0.1,0.405,0.484,0.526,7.6,1.2,2.9,0.8,0.1,0.485,0.578,0.596
84,202079,Antonio Anderson,2.0,0.0,1.0,0.0,0.0,0.333,0.333,0,0,0,0,0,0,0,0,0
85,76035,Cliff Anderson,3.1,0.8,1.4,0.0,0.0,0.341,0.341,0.445,1.3,0,0.3,0,0,0.4,0.4,0
86,76036,Daniel Anderson,3.7,1.7,1.0,0.4,0.0,0.472,0.472,0.532,0,0,0,0,0,0,0,0
87,1507,Derek Anderson,11.7,3.3,3.2,1.1,0.1,0.406,0.461,0.532,7.0,1.7,1.9,0.5,0.0,0.336,0.383,0.492
88,76037,Dwight Anderson,4.2,0.6,0.4,0.2,0.0,0.5,0.5,0.571,0,0,0,0,0,0,0,0
89,944,Eric Anderson,1.6,0.2,1.1,0.1,0.1,0.343,0.371,0.448,1.0,0,0.5,0,0,0.5,0.5,0
90,246,Greg Anderson,7.0,0.5,6.1,0.7,0.8,0.488,0.488,0.51,4.5,0.3,4.1,0.4,0.7,0.477,0.477,0.49
91,202341,James Anderson,5.5,1.2,2.2,0.5,0.2,0.412,0.489,0.518,1.3,0.3,0.9,0.1,0,0.357,0.429,0.437
92,76040,Jerome Anderson,2.6,0.3,0.5,0.2,0.1,0.49,0.49,0.53,0.5,0.2,0.2,0,0,0.333,0.333,0
93,1626147,Justin Anderson,5.8,0.8,2.7,0.5,0.3,0.412,0.483,0.525,4.9,0.7,2.5,0.3,0.3,0.439,0.535,0.57
94,72,Kenny Anderson,12.1,5.9,3.0,1.4,0.1,0.419,0.45,0.501,9.6,3.8,2.4,1.2,0.0,0.406,0.418,0.473
95,76041,Kim Anderson,3.0,0.7,2.1,0.2,0.2,0.312,0.312,0.353,0,0,0,0,0,0,0,0
96,203937,Kyle Anderson,7.0,2.6,4.5,1.0,0.6,0.481,0.52,0.551,5.5,1.8,3.5,1.1,0.3,0.509,0.534,0.557
97,76042,Michael Anderson,5.7,4.2,2.5,1.2,0.1,0.417,0.42,0.483,0,0,0,0,0,0,0,0
98,76043,Mitchell Anderson,5.5,0.8,3.3,0.8,0.3,0.478,0.478,0.503,2.2,0,0.8,0,0.2,0.625,0.688,0
99,98,Nick Anderson,14.4,2.6,5.1,1.4,0.5,0.446,0.5,0.525,13.1,2.2,4.9,1.5,0.6,0.413,0.495,0.524
100,76045,Richard Anderson,5.6,1.5,3.6,0.6,0.2,0.408,0.445,0.475,3.9,0.7,1.7,0.1,0.2,0.417,0.5,0.544
101,76046,Ron Anderson,10.3,1.5,3.5,0.7,0.1,0.472,0.48,0.517,9.9,1.7,3.0,0.4,0.1,0.444,0.452,0.506
102,201583,Ryan Anderson,12.0,0.9,5.1,0.5,0.3,0.42,0.522,0.559,5.7,0.7,3.7,0.4,0.2,0.363,0.46,0.495
103,1000,Shandon Anderson,7.1,1.4,3.1,0.8,0.2,0.457,0.491,0.534,4.9,0.9,2.6,0.4,0.1,0.446,0.475,0.519
104,335,Willie Anderson,11.9,3.6,3.7,1.1,0.6,0.468,0.478,0.516,9.3,2.4,2.7,0.8,0.2,0.464,0.48,0.516
105,76048,Wally Anderzunas,3.6,0.2,1.9,0.0,0.0,0.392,0.392,0.427,0,0,0,0,0,0,0,0
106,101149,Martynas Andriuskevicius,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
107,76049,Don Anielak,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.26,0,0,0,0,0,0,0,0
108,1628387,Ike Anigbogu,0.9,0.1,0.9,0.1,0.3,0.333,0.333,0.444,0,0,0,0,0,0,0,0
109,76050,Michael Ansley,6.6,0.4,3.9,0.3,0.2,0.512,0.512,0.566,0,0,0,0,0,0,0,0
110,1512,Chris Anstey,5.2,0.8,3.4,0.5,0.4,0.413,0.416,0.477,0,0,0,0,0,0,0,0
111,203507,Giannis Antetokounmpo,22.6,4.7,9.6,1.1,1.3,0.537,0.559,0.605,26.6,5.2,12.0,1.0,1.3,0.527,0.547,0.575
112,1628961,Kostas Antetokounmpo,1.0,0.1,1.0,0.2,0.2,0.375,0.375,0.431,0,0,0,0,0,0,0,0
113,203648,Thanasis Antetokounmpo,2.7,0.6,1.8,0.3,0.2,0.507,0.519,0.532,0.6,0.2,0.6,0.3,0.1,0.4,0.4,0.501
114,2546,Carmelo Anthony,22.6,2.7,6.3,1.0,0.5,0.447,0.485,0.544,23.1,2.5,6.7,1.2,0.3,0.414,0.446,0.513
115,1630175,Cole Anthony,14.2,4.6,5.0,0.7,0.4,0.411,0.475,0.528,0,0,0,0,0,0,0,0
116,21,Greg Anthony,7.3,4.0,1.9,1.2,0.1,0.401,0.464,0.506,4.5,2.3,1.2,0.8,0.2,0.362,0.429,0.468
117,201202,Joel Anthony,2.1,0.2,2.7,0.2,1.0,0.507,0.507,0.552,2.2,0.2,3.1,0.3,1.1,0.481,0.481,0.558
118,203544,Pero Antic,6.3,0.9,3.5,0.3,0.2,0.392,0.483,0.526,3.9,0.4,3.2,0.3,0.3,0.25,0.326,0.399
119,1628384,O.G. Anunoby,11.6,1.5,4.3,1.2,0.5,0.471,0.558,0.579,11.0,1.3,4.5,0.9,0.7,0.486,0.586,0.605
120,203951,Keith Appling,1.2,0.2,0.2,0.2,0.0,0.25,0.25,0.338,0,0,0,0,0,0,0,0
121,2737,Rafael Araujo,2.8,0.3,2.8,0.4,0.1,0.405,0.406,0.448,2.2,0.2,2.2,0.2,0,0.375,0.375,0.414
122,76053,Stacey Arceneaux,7.1,0.6,4.6,0.0,0.0,0.393,0.393,0.405,0,0,0,0,0,0,0,0
123,76054,Nate Archibald,18.8,7.4,2.3,1.1,0.1,0.467,0.468,0.543,14.2,6.5,1.6,0.7,0.0,0.423,0.424,0.505
124,2425,Robert Archibald,1.1,0.4,1.6,0.4,0.1,0.279,0.279,0.342,0,0,0,0,0,0,0,0
125,1627853,Ryan Arcidiacono,4.1,2.0,1.8,0.5,0.0,0.416,0.523,0.553,0,0,0,0,0,0,0,0
126,76055,Jim Ard,3.4,0.7,3.7,0.2,0.4,0.363,0.363,0.412,1.9,0.4,1.3,0.0,0.2,0.378,0.378,0.452
127,2240,Gilbert Arenas,19.5,5.1,3.8,1.5,0.2,0.416,0.478,0.541,17.1,3.8,3.5,1.2,0.4,0.41,0.464,0.53
128,2772,Trevor Ariza,10.0,2.1,4.7,1.4,0.3,0.422,0.503,0.535,10.1,1.8,5.0,1.3,0.2,0.423,0.516,0.545
129,76056,Paul Arizin,22.8,2.3,8.6,0.0,0.0,0.421,0.421,0.506,24.2,2.6,8.2,0,0,0.411,0.411,0.497
130,76057,Joe Arlauckas,3.8,0.9,1.4,0.3,0.4,0.326,0.326,0.365,0,0,0,0,0,0,0,0
131,769,B.J. Armstrong,9.1,3.2,1.7,0.7,0.1,0.477,0.513,0.555,7.9,2.4,1.4,0.8,0.0,0.471,0.509,0.555
132,76061,Bob Armstrong,1.5,0.2,2.1,0.0,0.0,0.297,0.297,0.331,0,0,0,0,0,0,0,0
133,2220,Brandon Armstrong,2.2,0.2,0.6,0.2,0.0,0.352,0.395,0.404,0.8,0.4,0.2,0.1,0,0.25,0.25,0
134,353,Darrell Armstrong,8.8,3.9,2.6,1.3,0.1,0.406,0.476,0.528,6.8,2.5,2.3,0.9,0.1,0.398,0.467,0.535
135,200756,Hilton Armstrong,2.8,0.4,2.6,0.3,0.5,0.486,0.488,0.513,1.8,0.1,1.6,0.3,0.3,0.487,0.487,0.477
136,76060,Paul Armstrong,6.8,2.3,2.3,0.0,0.0,0.295,0.295,0.372,4.0,1.8,2.3,0,0,0.268,0.268,0.278
137,76059,Tate Armstrong,3.8,1.1,1.0,0.4,0.0,0.454,0.454,0.476,0,0,0,0,0,0,0,0
138,76062,Jesse Arnelle,4.7,0.6,5.5,0.0,0.0,0.317,0.317,0.378,0,0,0,0,0,0,0,0
139,76063,Jay Arnette,3.7,1.2,1.0,0.0,0.0,0.365,0.365,0.421,3.2,1.1,1.1,0,0,0.344,0.344,0.408
140,76064,Bob Arnzen,5.5,0.4,2.8,0.0,0.0,0.462,0.462,0.502,0,0,0,0,0,0,0,0
141,2306,Carlos Arroyo,6.2,3.0,1.6,0.5,0.0,0.434,0.454,0.507,2.7,1.9,0.8,0.2,0.1,0.388,0.388,0.432
142,201589,Darrell Arthur,6.5,0.8,3.5,0.6,0.6,0.444,0.47,0.495,5.4,0.5,2.4,0.3,0.6,0.464,0.467,0.502
143,76065,John Arthurs,3.2,1.5,1.3,0.0,0.0,0.343,0.343,0.421,0,0,0,0,0,0,0,0
144,1628503,Jamel Artis,5.1,1.2,2.5,0.1,0.2,0.392,0.443,0.457,0,0,0,0,0,0,0,0
145,201600,Omer Asik,5.1,0.6,7.0,0.3,0.7,0.526,0.526,0.546,4.1,0.6,5.5,0.4,0.9,0.486,0.486,0.521
146,355,Vincent Askew,6.8,2.1,2.5,0.6,0.2,0.478,0.492,0.55,4.3,1.2,1.9,0.4,0.2,0.398,0.424,0.478
147,173,Keith Askins,3.8,0.8,2.9,0.6,0.3,0.401,0.483,0.507,2.3,0.5,2.1,0.3,0.1,0.368,0.474,0.5
148,76068,Don Asmonga,0.7,0.7,0.1,0.0,0.0,0.133,0.133,0.162,0,0,0,0,0,0,0,0
149,76069,Richard Atha,3.2,1.2,1.5,0.0,0.0,0.393,0.393,0.45,0,0,0,0,0,0,0,0
150,1088,Chucky Atkins,9.5,3.3,1.6,0.7,0.0,0.408,0.486,0.52,8.6,2.4,1.7,0.8,0.0,0.374,0.442,0.488
151,76070,Alvin Attles,8.9,3.5,3.5,0.0,0.0,0.451,0.451,0.489,6.4,3.3,4.0,0,0,0.403,0.403,0.436
152,76071,Chet Aubuchon,2.2,0.7,0.0,0.0,0.0,0.253,0.253,0.305,0,0,0,0,0,0,0,0
153,278,Stacey Augmon,7.8,1.5,3.2,1.0,0.3,0.469,0.47,0.524,6.0,1.3,2.3,0.7,0.2,0.438,0.438,0.516
154,201571,D.J. Augustin,9.3,3.8,1.8,0.6,0.0,0.411,0.5,0.559,8.2,2.4,1.2,0.4,0.1,0.368,0.462,0.538
155,200788,James Augustine,1.6,0.1,1.2,0.2,0.1,0.514,0.514,0.518,2.0,0,1.0,0,0,1.0,1.0,0
156,1134,Ike Austin,8.5,1.4,5.1,0.5,0.6,0.451,0.452,0.495,6.5,0.7,4.3,0.5,0.5,0.433,0.438,0.504
157,76073,John Austin,5.8,1.0,1.8,0.0,0.0,0.227,0.227,0.396,0,0,0,0,0,0,0,0
158,76074,Ken Austin,1.7,0.1,0.4,0.1,0.1,0.462,0.462,0,0,0,0,0,0,0,0,0
159,1630166,Deni Avdija,8.1,2.1,5.5,0.7,0.4,0.431,0.5,0.531,0,0,0,0,0,0,0,0
160,138,Anthony Avent,5.5,0.8,4.5,0.5,0.6,0.399,0.399,0.437,3.1,0.1,2.1,0,0.1,0.45,0.45,0.554
161,76076,William Averitt,8.5,2.8,1.3,0.6,0.1,0.397,0.397,0.443,0,0,0,0,0,0,0,0
162,1895,William Avery,2.7,1.4,0.7,0.2,0.0,0.33,0.378,0.416,3.5,1.0,0.5,0,0.5,0.5,0.583,0
163,76078,Dennis Awtrey,4.6,2.0,4.5,0.3,0.3,0.46,0.46,0.5,3.9,1.4,4.1,0.4,0.3,0.514,0.514,0.543
164,1630555,Joel Ayayi,0.3,0.6,0.4,0.0,0.0,0.167,0.167,0,0,0,0,0,0,0,0,0
165,202970,Gustavo Ayon,4.4,1.3,4.1,0.6,0.5,0.539,0.539,0.54,1.3,0,0,0,0,0.5,0.5,0
166,201965,Jeff Ayres,2.9,0.4,2.7,0.2,0.3,0.553,0.555,0.591,1.2,0.2,1.2,0.1,0.1,0.391,0.391,0.435
167,1629028,Deandre Ayton,16.7,1.6,10.4,0.7,1.0,0.597,0.599,0.622,15.9,1.3,10.5,0.6,0.9,0.629,0.631,0.641
168,101235,Kelenna Azubuike,10.5,1.1,4.0,0.6,0.5,0.459,0.519,0.557,1.0,0,0.7,0.3,0,0.333,0.417,0.509
169,1628962,Udoka Azubuike,3.2,0.2,3.0,0.1,0.4,0.769,0.769,0.746,0,0,1.0,0,0,0,0,0
170,203569,Chris Babb,1.6,0.2,1.2,0.4,0.0,0.267,0.367,0,0,0,0,0,0,0,0,0
171,202337,Luke Babbitt,4.8,0.6,2.2,0.2,0.2,0.41,0.535,0.549,0,0,0,0,0,0.0,0.0,0
172,76079,Milos Babic,1.8,0.5,1.0,0.1,0.0,0.375,0.375,0.453,0,0,0,0,0,0,0,0
173,76080,Johnny Bach,3.5,0.7,0.0,0.0,0.0,0.286,0.286,0.391,0,0,0,0,0,0,0,0
174,1628407,Dwayne Bacon,7.3,1.1,2.6,0.5,0.1,0.402,0.447,0.485,0,0,0,0,0,0,0,0
175,1630641,Ibou Badji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,76081,Jim Baechtold,9.7,2.1,3.1,0.0,0.0,0.388,0.388,0.463,13.4,4.0,3.6,0,0,0.433,0.433,0.499
177,2053,Dalibor Bagaric,2.6,0.4,2.5,0.3,0.5,0.361,0.361,0.4,0,0,0,0,0,0,0,0
178,76082,John Bagley,8.7,6.0,2.6,1.1,0.1,0.437,0.448,0.488,9.5,7.5,2.5,1.2,0.1,0.434,0.437,0.48
179,1628963,Marvin Bagley III,12.9,0.9,7.2,0.5,0.6,0.505,0.531,0.557,0,0,0,0,0,0,0,0
180,76084,Carl Bailey,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0
181,76083,Gus Bailey,2.6,1.1,1.7,0.4,0.3,0.406,0.408,0.433,5.6,2.0,2.4,0.8,0.2,0.5,0.5,0.557
182,76085,James Bailey,9.2,0.8,5.2,0.5,0.9,0.489,0.489,0.533,4.2,0.4,2.2,0.8,0.7,0.468,0.468,0.52
183,1847,Thurl Bailey,12.6,1.4,5.1,0.5,1.2,0.47,0.47,0.521,13.5,1.4,5.5,0.4,1.2,0.449,0.449,0.507
184,1753,Toby Bailey,3.3,0.6,1.7,0.3,0.1,0.407,0.414,0.463,0.8,0.4,0.4,0,0,0.25,0.25,0.347
185,203946,Cameron Bairstow,1.2,0.2,1.0,0.1,0.1,0.296,0.306,0.368,0,0,0,0,0,0,0,0
186,1858,Mark Baker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
187,2486,Maurice Baker,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
188,76089,Norm Baker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
189,1627758,Ron Baker,2.8,1.7,1.4,0.6,0.1,0.348,0.405,0.446,0,0,0,0,0,0,0,0
190,452,Vin Baker,14.2,1.8,7.1,0.7,1.0,0.484,0.486,0.522,13.2,1.4,7.0,1.2,1.0,0.491,0.493,0.505
191,1627735,Wade Baldwin IV,3.1,1.4,1.2,0.4,0.2,0.355,0.382,0.447,0.9,0.7,1.0,0.1,0.1,0.2,0.3,0.444
192,1631116,Patrick Baldwin Jr.,3.9,0.4,1.3,0.2,0.1,0.394,0.541,0.546,0,0.3,1.0,0,0,0.0,0.0,0
193,200764,Renaldo Balkman,4.0,0.6,3.4,0.7,0.5,0.51,0.518,0.532,0.5,0.1,0.5,0.5,0,0.333,0.333,0
194,76090,Cedric Ball,1.1,0.0,1.6,0.0,0.3,0.375,0.375,0.45,0,0,0,0,0,0,0,0
195,1630163,LaMelo Ball,19.4,7.3,6.4,1.5,0.4,0.426,0.512,0.547,0,0,0,0,0,0,0,0
196,1628366,Lonzo Ball,11.9,6.2,5.7,1.6,0.6,0.4,0.507,0.513,0,0,0,0,0,0,0,0
197,76091,Greg Ballard,12.4,2.2,6.1,1.1,0.3,0.472,0.477,0.511,7.4,1.6,5.0,0.8,0.2,0.433,0.437,0.496
198,76092,Herschel Baltimore,2.4,0.3,0.0,0.0,0.0,0.202,0.202,0.235,1.3,0,0,0,0,0.2,0.2,0.192
199,1628964,Mo Bamba,7.4,0.9,5.6,0.4,1.3,0.477,0.555,0.572,0,0.3,1.0,0,0.3,0.0,0.0,0
200,1631094,Paolo Banchero,20.0,3.7,6.9,0.8,0.5,0.427,0.465,0.529,0,0,0,0,0,0,0,0
201,1630217,Desmond Bane,16.1,2.9,4.1,0.9,0.3,0.469,0.57,0.599,17.1,2.4,4.3,0.8,0.5,0.463,0.573,0.611
202,76093,Gene Banks,11.3,2.9,5.8,0.9,0.2,0.539,0.539,0.579,10.8,2.5,5.1,0.6,0.1,0.504,0.504,0.519
203,2556,Marcus Banks,6.3,2.2,1.5,0.7,0.2,0.439,0.478,0.528,4.2,1.2,1.4,0.5,0.1,0.426,0.479,0.516
204,76094,Ken Bannister,5.9,0.4,3.5,0.4,0.3,0.488,0.488,0.502,0,0,0,0,0,0,0,0
205,76095,Mike Bantom,11.7,2.1,6.2,0.8,0.7,0.469,0.469,0.51,6.1,1.1,3.7,0.7,0.4,0.483,0.483,0.508
206,1630625,Dalano Banton,3.7,1.4,1.8,0.4,0.2,0.416,0.458,0.479,1.8,0.2,0.5,0.2,0,1.0,1.0,0.754
207,1627760,Cat Barber,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
208,76096,John Barber,1.4,0.0,1.2,0.0,0.0,0.25,0.25,0.329,0,0,0,0,0,0,0,0
209,2571,Leandro Barbosa,10.7,2.0,2.0,0.8,0.1,0.457,0.522,0.556,8.0,1.4,1.7,0.5,0.1,0.437,0.49,0.526
210,76097,Stephen Bardo,2.2,1.3,1.8,0.4,0.1,0.329,0.335,0.384,0,0,0,0,0,0,0,0
211,200826,J.J. Barea,8.9,3.9,2.1,0.4,0.0,0.424,0.485,0.515,7.9,3.6,2.0,0.3,0.0,0.418,0.46,0.487
212,200745,Andrea Bargnani,14.3,1.2,4.6,0.4,0.9,0.439,0.486,0.531,8.9,0.7,2.8,0.8,0.5,0.412,0.476,0.52
213,76098,Cliff Barker,3.7,2.0,1.8,0.0,0.0,0.316,0.316,0.376,4.7,2.6,5.0,0,0,0.32,0.32,0.363
214,76099,Tom Barker,5.9,0.7,4.7,0.4,0.5,0.425,0.425,0.47,0,0,0,0,0,0,0,0
215,787,Charles Barkley,22.1,3.9,11.7,1.5,0.8,0.541,0.558,0.612,23.0,3.9,12.9,1.6,0.9,0.513,0.53,0.584
216,2057,Erick Barkley,2.9,1.5,0.8,0.7,0.0,0.356,0.378,0.408,0,0,0,0,0,0,0,0
217,76102,Don Barksdale,11.0,2.1,8.0,0.0,0.0,0.37,0.37,0.436,6.5,1.3,4.8,0,0,0.382,0.382,0.466
218,1631230,Dominick Barlow,3.9,0.9,3.6,0.4,0.7,0.535,0.535,0.567,0,0,0,0,0,0,0,0
219,203084,Harrison Barnes,14.4,1.8,5.0,0.7,0.2,0.452,0.516,0.564,10.7,1.3,4.9,0.7,0.4,0.419,0.478,0.51
220,76103,Harry Barnes,2.0,0.2,1.2,0.0,0.0,0.281,0.281,0.308,0,0,0,0,0,0,0,0
221,76105,Jim Barnes,8.7,0.8,6.5,0.0,0.0,0.43,0.43,0.479,5.8,0.5,5.5,0,0,0.413,0.413,0.451
222,76104,Marvin Barnes,9.8,1.7,6.0,0.9,1.1,0.436,0.436,0.474,0,0,0,0,0,0,0,0
223,2440,Matt Barnes,7.8,1.8,4.5,0.7,0.5,0.435,0.511,0.54,6.7,1.4,4.1,0.9,0.3,0.399,0.471,0.502
224,1630567,Scottie Barnes,15.3,4.2,7.1,1.1,0.8,0.473,0.504,0.538,12.8,4.2,9.0,1.0,0.2,0.429,0.452,0.52
225,76107,Dick Barnett,15.8,2.8,2.9,0.2,0.0,0.456,0.456,0.508,15.1,2.4,2.7,0,0,0.458,0.458,0.509
226,76106,Jim Barnett,11.6,3.0,3.0,0.6,0.1,0.435,0.435,0.493,10.7,2.6,2.5,0.3,0.3,0.419,0.419,0.473
227,76108,John Barnhill,8.5,2.8,2.8,0.0,0.0,0.414,0.414,0.45,5.3,2.1,2.0,0,0,0.407,0.407,0.438
228,76109,Norton Barnhill,1.0,0.2,0.8,0.0,0.0,0.333,0.333,0,0,0,0,0,0,0,0,0
229,76110,Leo Barnhorst,9.4,3.2,5.4,0.0,0.0,0.368,0.368,0.401,10.8,2.2,3.6,0,0,0,0,nan
230,76111,John Barr,5.1,0.9,0.0,0.0,0.0,0.283,0.283,0.312,0,0,0,0,0,0,0,0
231,76112,Mike Barr,3.9,2.4,1.8,0.7,0.2,0.437,0.437,0.469,0,0,0,0,0,0,0,0
232,76113,Thomas Barr,2.0,0.9,0.6,0.0,0.0,0.403,0.403,0.45,0,0,0,0,0,0,0,0
233,2857,Andre Barrett,3.4,2.1,1.1,0.5,0.0,0.367,0.402,0.426,0,0,0,0,0,0,0,0
234,76114,Ernie Barrett,4.9,1.7,2.6,0.0,0.0,0.369,0.369,0.407,2.1,0.9,1.4,0,0,0.212,0.212,0.27
235,1629628,RJ Barrett,18.1,2.8,5.4,0.7,0.3,0.422,0.476,0.517,17.8,2.9,5.3,0.8,0.2,0.42,0.481,0.533
236,2853,Earl Barron,4.4,0.5,3.6,0.3,0.2,0.364,0.366,0.407,0,0,0,0,0,0,0,0
237,344,Dana Barros,10.5,3.3,1.9,0.9,0.1,0.46,0.536,0.572,4.3,0.8,0.7,0.4,0,0.51,0.591,0.604
238,699,Brent Barry,9.4,3.1,3.0,1.1,0.3,0.457,0.566,0.603,5.8,1.7,2.0,0.5,0.2,0.446,0.58,0.609
239,1003,Drew Barry,2.3,1.9,1.0,0.3,0.0,0.426,0.54,0.576,0,0,0.5,0,0,0.0,0.0,0
240,468,Jon Barry,5.8,2.2,1.9,0.9,0.1,0.435,0.525,0.572,5.3,1.4,1.9,0.5,0.0,0.404,0.515,0.553
241,600013,Rick Barry,23.2,5.1,6.5,2.0,0.5,0.449,0.451,0.51,24.8,4.6,5.6,2.2,0.8,0.426,0.427,0.486
242,76117,Ed Bartels,4.2,1.1,2.6,0.0,0.0,0.253,0.253,0.31,0,0,0,0,0,0,0,0
243,76118,Vic Bartolome,0.9,0.1,1.6,0.0,0.0,0.254,0.254,0.278,0,0,0,0,0,0,0,0
244,203115,Will Barton,10.6,2.5,3.9,0.7,0.4,0.428,0.495,0.529,10.0,1.7,4.1,0.4,0.4,0.396,0.466,0.489
245,101188,Eddie Basden,2.1,0.4,1.5,0.5,0.1,0.405,0.419,0.471,0,0,0,0,0,0,0,0
246,76119,Jerry Baskerville,1.2,0.1,1.3,0.3,0.2,0.308,0.308,0.393,0,0,0,0,0,0,0,0
247,101138,Brandon Bass,8.7,0.8,4.5,0.4,0.6,0.499,0.5,0.558,8.4,0.7,4.4,0.5,0.4,0.471,0.471,0.558
248,1628238,Paris Bass,3.0,0.0,2.0,0.5,0.0,0.333,0.333,0.436,0,0,0,0,0,0,0,0
249,76120,Tim Bassett,5.8,1.2,6.2,0.9,0.5,0.387,0.387,0.42,1.6,0,0.6,0,0,0.429,0.429,0.508
250,1629646,Charles Bassey,4.6,0.9,4.4,0.4,0.9,0.643,0.651,0.658,0.7,0.3,1.7,0,0.3,0.5,0.5,0.41
251,1766,Maceo Baston,2.7,0.2,1.7,0.2,0.4,0.616,0.625,0.667,0,0,0,1.0,0,0,0,0
252,2370,Mengke Bateer,3.4,0.6,2.5,0.2,0.1,0.391,0.407,0.45,0,0,0,0,0,0,0,0
253,76121,Billyray Bates,11.3,1.8,1.6,0.8,0.1,0.467,0.476,0.516,26.7,4.2,2.8,1.7,0.3,0.545,0.558,0.594
254,1628966,Keita Bates-Diop,6.5,0.9,3.2,0.5,0.4,0.471,0.528,0.564,0.6,0.2,1.2,0,0,0.2,0.2,0.255
255,101212,Esteban Batista,1.7,0.2,2.5,0.3,0.2,0.438,0.438,0.494,0,0,0,0,0,0,0,0
256,2471,Mike Batiste,6.4,0.7,3.4,0.6,0.2,0.422,0.441,0.476,0,0,0,0,0,0,0,0
257,1499,Tony Battie,6.0,0.6,5.1,0.5,0.9,0.485,0.486,0.517,4.1,0.4,3.9,0.2,0.9,0.493,0.493,0.503
258,2203,Shane Battier,8.5,1.8,4.2,1.0,0.9,0.438,0.53,0.559,6.1,1.0,3.0,0.7,0.5,0.398,0.52,0.55
259,174,John Battle,8.7,2.1,1.3,0.4,0.1,0.464,0.471,0.526,6.3,1.5,1.3,0.2,0.0,0.429,0.436,0.513
260,76123,Kenny Battle,4.8,0.8,2.5,0.8,0.2,0.496,0.5,0.548,1.1,0,0.6,0,0,0.308,0.308,0.335
