INDEX,ID,PLAYER_NAME,REG_OFF_REB,REG_DEF_REB,PLY_OFF_REB,PLY_DEF_REB
511,76264,Price Brookfield,0,0,0,0
512,201166,Aaron Brooks,0.4,1.3,0.3,1.5
513,1629717,Armoni Brooks,0.4,1.9,0.0,0.5
514,1628415,Dillon Brooks,0.7,2.4,0.7,2.4
515,76265,Kevin Brooks,0.3,0.8,0.5,0.5
516,202705,MarShon Brooks,0.7,1.5,0.1,0.6
517,76266,Michael Brooks,2.6,3.7,0.3,0.8
518,418,Scott Brooks,0.2,0.8,0.1,0.6
519,2810,Andre Brown,0.9,1.4,0,0
520,1626148,Anthony Brown,0.4,2.1,0,0
521,76284,Bob Brown,0,0,0,0
522,201628,Bobby Brown,0.1,0.5,0.0,0.4
523,1628971,Bruce Brown,1.1,3.1,1.1,3.1
524,359,Chucky Brown,1.0,2.1,0.8,2.0
525,2245,Damone Brown,0.5,0.9,0,0
526,76270,Darrell Brown,0,0,0,0
527,244,Dee Brown,0.5,2.1,0.6,2.2
528,200793,Dee Brown,0.2,0.8,0.1,0.3
529,201974,Derrick Brown,1.0,1.4,0.0,0.0
530,2484,Devin Brown,0.7,2.0,0.5,1.1
531,2081,Ernest Brown,0.3,1.7,0,0
532,76272,Fred Brown,0.8,1.9,0.9,1.5
533,76273,George Brown,0,0,0,0
534,1871,Gerald Brown,0.2,0.5,0.0,0.0
535,76275,Harold Brown,0,0,0,0
536,203913,Jabari Brown,0.2,1.7,0,0
537,1627759,Jaylen Brown,0.9,4.3,1.1,4.4
538,76276,John Brown,1.7,2.7,0.3,1.1
539,2208,Kedrick Brown,0.7,1.7,0.4,0.0
540,1631112,Kendall Brown,0.3,0.7,0,0
541,2198,Kwame Brown,1.8,3.7,2.2,3.6
542,76278,Leon Brown,0,0,0,0
543,76279,Lewis Brown,0.5,0.5,0,0
544,203485,Lorenzo Brown,0.3,1.2,0.3,1.3
545,992,Marcus Brown,0.3,0.6,0,0
546,203900,Markel Brown,0.4,1.7,1.0,0.0
547,1479,Mike Brown,1.5,2.9,1.2,2.5
548,1629650,Moses Brown,2.0,3.3,0,0
549,76277,Myron Brown,0.0,0.8,0,0
550,136,P.J. Brown,2.8,5.0,2.5,4.1
551,753,Randy Brown,0.5,1.3,0.2,0.4
552,76282,Raymond Brown,0.6,0.3,0.0,0.0
553,76283,Rickey Brown,1.2,2.3,0.7,2.4
554,76286,Roger Brown,1.1,2.0,0.6,0.6
555,200769,Shannon Brown,0.4,1.4,0.4,1.0
556,76285,Stan Brown,0,0,0,0
557,1628425,Sterling Brown,0.6,2.8,0.3,1.5
558,2357,Tierre Brown,0.3,0.9,0,0
559,76268,Tony Brown,1.0,1.2,0.2,0.5
560,1630535,Greg Brown III,0.6,1.8,0,0
561,1629718,Charlie Brown Jr.,0.5,0.8,0,0
562,1630602,Chaundee Brown Jr.,0.2,3.0,0,0
563,1628972,Troy Brown Jr.,0.8,3.1,0.3,1.8
564,76287,Jim Browne,0,0,0,0
565,76288,Stanley Brundy,0.9,0.7,0,0
566,1628973,Jalen Brunson,0.5,2.7,0.8,3.5
567,1594,Rick Brunson,0.3,1.1,0.1,0.0
568,1627852,Nicolas Brussino,0.4,1.2,0,0
569,1629091,Elijah Bryant,2.0,4.0,0.2,0.9
570,76289,Emmette Bryant,0,0,0,0
571,76290,Joe Bryant,1.4,2.7,0.4,1.4
572,977,Kobe Bryant,1.1,4.1,1.0,4.0
573,95,Mark Bryant,1.4,2.3,1.0,1.5
574,1628418,Thomas Bryant,1.5,4.2,0.0,0.0
575,76291,Wallace Bryant,1.3,2.4,0.5,3.0
576,76292,Torgeir Bryn,0.0,0.7,0,0
577,1629783,Shaq Buchanan,0.5,0.5,0,0
578,76293,Joe Buckhalter,0,0,0,0
579,76294,Steve Bucknall,0.3,0.1,0,0
580,76295,Cleveland Buckner,0,0,0,0
581,1761,Greg Buckner,0.8,2.0,0.8,1.8
582,76296,Quinn Buckner,0.8,1.9,0.4,1.3
583,76297,Dave Budd,0,0,0,0
584,201978,Chase Budinger,0.6,2.5,0,0
585,76298,Walter Budko,0,0,0,0
586,146,Jud Buechler,0.6,1.2,0.4,0.7
587,1934,Rodney Buford,0.5,2.1,0.2,0.5
588,672,Matt Bullard,0.5,1.5,0.3,1.1
589,203493,Reggie Bullock,0.4,2.3,0.5,3.3
590,76300,Greg Bunch,0.8,0.7,0,0
591,76301,Dick Bunt,0,0,0,0
592,76302,Bill Buntin,0,0,0,0
593,76303,Luther Burden,0.4,0.6,0,0
594,2469,Pat Burke,0.7,1.4,0.2,1.1
595,203504,Trey Burke,0.3,1.4,0.1,1.0
596,76304,Roger Burkman,0.3,0.7,0,0
597,202692,Alec Burks,0.6,2.9,0.9,2.5
598,2766,Antonio Burks,0.1,0.5,0.0,0.3
599,101207,Kevin Burleson,0.1,0.6,0,0
600,76305,Tom Burleson,2.1,4.2,3.0,7.2
601,76306,Jack Burmaster,0,0,0,0
602,76307,David Burns,0.1,0.4,0,0
603,76308,Evers Burns,0.6,0.7,0,0
604,76309,Jim Burns,0,0,0,0
605,197,Scott Burrell,1.0,2.4,0.5,1.5
606,76311,Art Burris,0,0,0,0
607,675,Junior Burrough,0.7,1.0,0,0
608,76313,Bob Burrow,0,0,0,0
609,1629126,Deonte Burton,0.2,1.0,0.3,0.3
610,76314,Ed Burton,0,0,0,0
611,416,Willie Burton,1.0,1.9,0.0,0.0
612,76316,Steve Burtt,0.3,0.6,0.4,1.1
613,76317,Don Buse,0.6,1.8,0.7,1.9
614,202221,Brian Butch,0,0,0,0
615,76318,Donnie Butcher,0,0,0,0
616,76319,Al Butler,0,0,0,0
617,2406,Caron Butler,1.3,3.7,1.0,4.4
618,202364,Da'Sean Butler,0,0,0,0
619,76320,Greg Butler,0.4,0.6,0,0
620,2866,Jackie Butler,1.1,1.9,0,0
621,1630215,Jared Butler,0.1,0.9,0.0,1.0
622,202710,Jimmy Butler,1.6,3.7,1.7,4.4
623,348,Mitchell Butler,0.7,1.3,0.0,0.5
624,2446,Rasual Butler,0.4,2.0,0.1,1.1
625,1631219,John Butler Jr.,0.2,0.7,0,0
626,202779,Dwight Buycks,0.4,1.2,0,0
627,201182,Derrick Byars,3.0,2.5,0,0
628,101115,Andrew Bynum,2.4,5.3,2.5,4.3
629,101198,Will Bynum,0.3,1.2,0.4,0.9
630,76321,Marty Byrnes,0.9,1.3,0.3,0.0
631,76322,Tommy Byrnes,0,0,0,0
632,76323,Mike Bytzura,0,0,0,0
633,2560,Zarko Cabarkapa,0.7,1.4,0,0
634,76324,Barney Cable,0,0,0,0
635,203998,Bruno Caboclo,0.8,1.8,0.0,1.5
636,1629719,Devontae Cacok,0.6,1.6,0,0
637,679,Jason Caffey,1.8,2.6,1.6,1.7
638,262,Michael Cage,2.8,4.8,2.4,3.3
639,1631288,Jamal Cain,0.8,2.1,0,0
640,76326,Gerry Calabrese,0,0,0,0
641,201979,Nick Calathes,0.3,1.6,0.1,1.5
642,101181,Jose Calderon,0.3,2.1,0.3,1.1
643,154,Adrian Caldwell,0.9,1.6,0.0,0.5
644,76328,Jim Caldwell,0,0,0,0
645,76329,Joe Caldwell,0,0,0,0
646,203484,Kentavious Caldwell-Pope,0.6,2.5,0.5,2.3
647,76331,Bill Calhoun,0,0,0,0
648,76330,Corky Calhoun,1.1,2.4,0.7,0.9
649,76332,Demetrius Calip,0.1,0.6,0,0
650,76333,Tom Callahan,0,0,0,0
651,76334,Rick Calloway,0.4,0.8,0,0
652,76335,Ernie Calverley,0,0,0,0
653,76336,Mack Calvin,0.3,1.0,0.2,0.7
654,76337,Dexter Cambridge,1.7,1.5,0,0
655,948,Marcus Camby,2.7,7.1,2.3,6.7
656,1630267,Facundo Campazzo,0.3,1.5,0.5,1.9
657,922,Elden Campbell,1.8,4.1,1.5,3.2
658,76338,Tony Campbell,1.3,1.7,0.3,0.7
659,203477,Isaiah Canaan,0.3,1.6,0.0,1.3
660,1628427,Vlatko Cancar,0.4,1.3,0.0,0.7
661,1629962,Devin Cannady,0.1,0.8,0,0
662,76339,Larry Cannon,0.8,1.1,0,0
663,203991,Clint Capela,3.6,7.1,2.6,5.8
664,202382,Derrick Caracter,0.5,0.6,0,0
665,2073,Brian Cardinal,0.6,1.7,0.2,1.1
666,1630176,Vernon Carey Jr.,0.5,0.9,0,0
667,76340,Howie Carl,0,0,0,0
668,76341,Chet Carlisle,0,0,0,0
669,2367,Geno Carlisle,0.2,0.0,0,0
670,76342,Rick Carlisle,0.2,0.5,0.3,0.3
671,76343,Al Carlson,1.1,1.5,0,0
672,76344,Don Carlson,0,0,0,0
673,76345,Bob Carney,0,0,0,0
674,200760,Rodney Carney,0.5,1.4,0.5,0.7
675,76346,Bob Carpenter,0,0,0,0
676,156,Antoine Carr,1.2,2.3,0.9,1.7
677,76348,Austin Carr,1.3,1.4,1.0,1.3
678,713,Chris Carr,0.6,1.6,0.8,1.5
679,1757,Cory Carr,0.2,1.0,0,0
680,76350,Kenny Carr,2.2,5.2,2.0,4.6
681,76351,M.L. Carr,1.5,2.8,0.9,1.0
682,76352,Bob Carrington,0.9,1.4,0,0
683,201960,DeMarre Carroll,1.1,3.1,1.2,3.1
684,76353,Joe Barry Carroll,2.4,5.3,1.3,3.6
685,2679,Matt Carroll,0.3,1.6,0.0,0.6
686,1131,Jimmy Carruth,0.0,1.0,0,0
687,1853,Anthony Carter,0.4,1.7,0.6,1.9
688,76355,Butch Carter,0.6,0.9,0,0
689,76356,Fred Carter,1.1,2.7,1.3,2.0
690,76357,George Carter,0,0,0,0
691,76358,Howard Carter,0.6,0.8,0.2,0.8
692,76359,Jake Carter,0,0,0,0
693,1628975,Jevon Carter,0.4,1.6,0.1,0.9
694,2466,Maurice Carter,0.2,0.9,0.0,0.0
695,76360,Reggie Carter,0.5,0.7,1.0,1.0
696,76361,Ron Carter,0.4,0.6,0.0,0.0
697,1713,Vince Carter,1.1,3.2,1.5,3.9
698,1628976,Wendell Carter Jr.,2.4,6.5,0,0
699,203487,Michael Carter-Williams,1.0,3.4,0.3,2.9
700,76362,Bill Cartwright,1.9,4.5,1.7,3.7
701,76363,Jay Carty,0,0,0,0
702,1627936,Alex Caruso,0.5,2.1,0.6,1.5
703,76364,Cornelius Cash,1.3,1.3,0,0
704,208,Sam Cassell,0.6,2.6,0.4,2.1
705,201956,Omri Casspi,0.8,3.2,0,0
706,76365,Harvey Catchings,1.8,3.3,1.1,1.8
707,767,Terry Catledge,2.9,3.6,2.4,3.2
708,76367,Sid Catlett,0,0,0,0
709,1509,Kelvin Cato,1.6,3.7,1.2,1.6
710,76368,Bobby Cattage,0.5,0.9,0,0
711,1626161,Willie Cauley-Stein,1.6,4.2,0.5,2.2
712,1628505,Troy Caupain,0.3,0.5,0,0
713,190,Duane Causwell,1.5,2.7,0.1,1.4
714,1628463,Tyler Cavanaugh,1.0,1.7,0,0
715,76370,Ron Cavenall,0.9,2.0,0,0
716,1629958,Ahmad Caver,0.0,0.0,0,0
717,76,Cedric Ceballos,2.1,3.3,1.5,3.0
718,1911,John Celestand,0.1,0.6,0,0
719,76373,Al Cervi,0,0,0,0
720,2763,Lionel Chalmers,0.1,0.8,0,0
721,201596,Mario Chalmers,0.3,2.1,0.4,2.2
722,76374,Bill Chamberlain,1.2,1.7,0,0
723,76375,Wilt Chamberlain,0,0,0,0
724,76376,Jerry Chambers,0,0,0,0
725,1472,Tom Chambers,1.8,4.3,1.3,4.0
726,1630577,Julian Champagnie,0.6,2.9,0,0
727,1630551,Justin Champagnie,1.0,1.0,0.0,0.0
728,76378,Mike Champion,0.0,0.0,0,0
729,1631113,Kennedy Chandler,0.3,0.8,0,0
730,2199,Tyson Chandler,3.0,6.0,3.4,4.8
731,201163,Wilson Chandler,1.1,4.2,0.5,3.6
732,76379,Don Chaney,1.5,1.8,2.1,2.1
733,76380,John Chaney,0,0,0,0
734,364,Rex Chapman,0.6,1.9,0.3,1.8
735,76382,Len Chappell,0,0,0,0
736,76383,Ken Charles,0.6,1.4,0.6,1.7
737,76384,Lorenzo Charles,0.4,0.7,0.0,0.5
738,1629147,Joe Chealey,0.0,0.0,0,0
739,384,Calbert Cheaney,0.9,2.3,1.1,1.1
740,1629597,Zylan Cheatham,0.6,1.2,0,0
741,76385,Maurice Cheeks,0.6,2.2,0.9,2.5
742,76386,Phil Chenier,0.9,2.7,0.8,3.1
743,203805,Will Cherry,0.1,0.5,0,0
744,76387,Derrick Chievous,1.0,1.3,1.0,0.3
745,432,Pete Chilcutt,1.1,2.2,0.8,2.1
746,2735,Josh Childress,1.9,2.9,2.1,3.6
747,719,Randolph Childress,0.0,0.5,0,0
748,164,Chris Childs,0.4,2.1,0.4,2.6
749,1629185,Chris Chiozza,0.2,1.0,0.1,0.6
750,76391,Leroy Chollet,0,0,0,0
751,76392,Jim Chones,2.3,6.1,1.9,4.3
752,1627737,Marquese Chriss,1.2,3.4,0.5,0.6
753,76393,Fred Christ,0,0,0,0
754,76394,Cal Christensen,0,0,0,0
755,76395,Bob Christian,1.0,3.1,0,0
756,57,Doug Christie,1.0,3.1,1.0,3.9
757,1631108,Max Christie,0.2,1.7,0.1,0.7
758,202091,Dionte Christmas,0.4,0.8,0,0
759,1626176,Rakeem Christmas,0.9,1.0,0,0
760,203902,Semaj Christon,0.3,1.1,0.0,1.5
761,1630528,Josh Christopher,0.5,1.3,0,0
762,203565,Patrick Christopher,0.5,1.0,0,0
763,928,Robert Churchwell,0.0,0.8,0,0
764,76397,Archie Clark,0.6,1.8,0.5,2.2
765,76398,Carlos Clark,0.4,0.5,0.3,0.0
766,201947,Earl Clark,0.7,2.2,0.8,2.7
767,1629109,Gary Clark,0.7,1.8,0.6,3.6
768,203546,Ian Clark,0.2,1.1,0.2,1.1
769,1721,Keon Clark,1.9,4.1,1.3,2.6
770,1629634,Brandon Clarke,1.8,3.8,2.6,3.4
771,1626262,Coty Clarke,0.0,0.3,0,0
772,203903,Jordan Clarkson,0.9,2.5,0.5,2.0
773,1628492,Gian Clavell,0.1,0.9,0,0
774,201964,Victor Claver,0.5,1.7,0.0,2.5
775,1127,Charles Claxton,0.7,0.0,0,0
776,1629651,Nic Claxton,2.0,4.9,1.3,3.2
777,2049,Speedy Claxton,0.6,1.9,0.3,1.3
778,76402,Jim Cleamons,1.1,2.3,1.3,2.7
779,2043,Mateen Cleaves,0.2,0.9,0,0
780,76403,John Clemens,0.5,1.5,0,0
781,1629598,Chris Clemons,0.1,0.8,0.0,1.0
782,1628499,Antonius Cleveland,0.2,0.6,0.5,0.0
783,76404,Nat Clifton,0,0,0,0
784,76406,Bill Closs,0,0,0,0
785,1569,Keith Closs,1.0,1.8,0,0
786,76407,Paul Cloyd,0,0,0,0
787,76408,Marion Cluggish,0,0,0,0
788,76409,Ben Clyde,0.6,1.0,0,0
789,1629599,Amir Coffey,0.3,1.4,0.0,0.1
790,76410,Richard Coffey,0.8,0.7,0,0
791,76411,Fred Cofield,0.1,0.9,0,0
792,715,John Coker,0.5,0.7,0,0
793,202708,Norris Cole,0.2,1.7,0.1,1.0
794,76412,Ben Coleman,1.3,2.7,0.7,1.0
795,934,Derrick Coleman,2.7,6.6,2.8,7.1
796,76413,E.C. Coleman,1.9,4.2,0,0
797,76414,Jack Coleman,0,0,0,0
798,76415,Norris Coleman,1.2,1.6,0,0
799,902,Bimbo Coles,0.6,1.6,0.4,1.6
800,2044,Jason Collier,1.2,1.8,0,0
801,76416,Art Collins,0.7,0.8,0,0
802,76418,Don Collins,1.4,1.3,1.1,1.6
803,76421,Doug Collins,1.1,2.1,1.6,2.5
804,1530,James Collins,0.3,0.3,0,0
805,2260,Jarron Collins,1.2,1.7,0.8,0.9
806,2215,Jason Collins,1.2,2.4,1.6,2.3
807,76419,Jimmy Collins,0,0,0,0
808,1628381,John Collins,2.2,5.8,1.6,5.6
809,200776,Mardy Collins,0.5,1.3,0,0
810,202395,Sherron Collins,0.0,0.3,0,0
811,1628380,Zach Collins,1.4,3.4,1.0,2.5
812,1627858,Kyle Collinsworth,1.0,2.3,0,0
813,201954,Darren Collison,0.5,2.2,0.6,1.6
814,2555,Nick Collison,1.9,3.2,1.7,2.2
815,76422,Joe Colone,0,0,0,0
816,1629045,Bonzie Colson,1.0,2.8,0,0
817,2173,Sean Colson,0.2,0.3,0,0
818,306,Steve Colter,0.6,1.4,0.5,1.4
819,76425,Leroy Combs,0.4,0.8,0,0
820,76426,Dallas Comegys,1.2,2.0,0,0
821,76427,Larry Comley,0,0,0,0
822,76428,Gene Conley,0,0,0,0
823,201144,Mike Conley,0.5,2.5,0.5,3.0
824,76429,Ed Conlin,0,0,0,0
825,55,Marty Conlon,1.3,2.1,0.3,1.0
826,1626192,Pat Connaughton,0.7,2.8,0.7,3.4
827,76431,Lester Conner,0.9,1.8,0.4,0.6
828,76432,Chuck Connors,0,0,0,0
829,101215,Will Conroy,0.3,0.4,0,0
830,76433,Anthony Cook,1.5,2.2,0,0
831,76434,Bert Cook,0,0,0,0
832,76438,Bobby Cook,0,0,0,0
833,2567,Brian Cook,0.7,1.9,0.6,1.1
834,201161,Daequan Cook,0.2,1.9,0.1,1.1
835,76435,Darwin Cook,0.7,1.4,0.8,1.4
836,76436,Jeff Cook,1.7,2.9,1.2,2.5
837,76437,Norm Cook,0.4,0.7,0.0,0.0
838,2241,Omar Cook,0.2,0.4,0,0
839,1626188,Quinn Cook,0.2,1.4,0.1,1.0
840,1629076,Tyler Cook,0.8,1.7,0.0,2.0
841,1628429,Charles Cooke,0.0,0.2,0,0
842,76439,David Cooke,0.8,0.8,0,0
843,76440,Joe Cooke,0,0,0,0
844,1641645,Xavier Cooks,1.6,2.2,0,0
845,204022,Jack Cooley,1.0,1.3,0,0
846,76442,Chuck Cooper,0,0,0,0
847,1030,Duane Cooper,0.2,0.5,1.0,0.0
848,76443,Joe Cooper,1.9,2.1,0,0
849,76444,Michael Cooper,0.8,2.3,0.9,2.5
850,1630536,Sharife Cooper,0.0,0.4,0,0
851,76441,Wayne Cooper,2.2,4.0,1.8,3.0
852,76446,Tom Copa,0.4,0.7,0,0
853,203142,Chris Copeland,0.4,1.2,0.1,0.5
854,76447,Hollis Copeland,0.8,0.9,0,0
855,76448,Lanard Copeland,0.2,0.4,0.0,0.3
856,895,Tyrone Corbin,1.6,3.1,1.9,3.1
857,76450,Chris Corchiani,0.2,0.9,0,0
858,76451,Ken Corley,0,0,0,0
859,76452,Ray Corley,0,0,0,0
860,1627822,Petr Cornelie,0.5,0.5,0,0
861,76453,Dave Corzine,2.0,3.9,1.7,3.2
862,76454,Larry Costello,0,0,0,0
863,1627856,Matt Costello,0.3,2.0,0,0
864,203955,Bryce Cotton,0.1,0.7,0,0
865,76456,Jack Cotton,0,0,0,0
866,1526,James Cotton,0.2,0.6,0,0
867,76457,John Coughran,0.1,0.7,0,0
868,76458,Mel Counts,1.2,3.3,0.5,1.0
869,76459,Steve Courtin,0,0,0,0
870,1432,Joe Courtney,0.7,0.8,0,0
871,202408,Marcus Cousin,0.0,0.8,0,0
872,202326,DeMarcus Cousins,2.6,7.6,0.9,2.6
873,600003,Bob Cousy,0,0,0,0
874,203496,Robert Covington,0.9,4.7,1.0,4.4
875,76462,Dave Cowens,3.0,9.8,3.7,10.4
876,76463,John Cox,1.0,0.4,0,0
877,76464,Johnny Cox,0,0,0,0
878,76465,Wesley Cox,0.8,2.0,0,0
879,203459,Allen Crabbe,0.3,2.5,0.3,2.5
880,1628470,Torrey Craig,1.3,2.7,0.9,2.3
881,1544,Chris Crawford,0.8,1.4,1.0,2.0
882,76466,Freddie Crawford,0,0,0,0
883,2037,Jamal Crawford,0.4,1.9,0.3,1.6
884,201621,Joe Crawford,0.5,1.5,0,0
885,202348,Jordan Crawford,0.5,2.0,0.3,0.9
886,1628249,Mitchell Creek,1.2,1.2,0,0
887,76468,Jim Creighton,0.4,1.0,0,0
888,76469,Ron Crevier,0.3,0.0,0,0
889,76470,Hal Crisler,0,0,0,0
890,2343,Joe Crispin,0.1,0.4,0,0
891,76471,Charlie Criss,0.3,1.1,0.1,1.0
892,76472,Winston Crite,0.9,1.2,0,0
893,201159,Javaris Crittenton,0.7,1.7,0,0
894,76473,Dillard Crocker,0,0,0,0
895,76474,Jeffrey Crompton,0.6,1.1,0,0
896,76475,Terry Crosby,0.0,0.3,0,0
897,1506,Austin Croshere,1.1,3.0,1.1,2.5
898,76476,Jeff Cross,0.4,1.0,0,0
899,76477,Pete Cross,0,0,0,0
900,76478,Russell Cross,0.8,1.0,0,0
901,76479,Francis Crossin,0,0,0,0
902,180,John Crotty,0.3,0.8,0.2,0.4
903,76481,Mark Crow,0.9,0.9,0,0
904,76482,Corey Crowder,0.3,0.5,0.3,0.3
905,203109,Jae Crowder,0.7,3.6,0.7,4.6
906,1629633,Jarrett Culver,0.9,1.9,0.7,1.7
907,1629600,Jarron Cumberland,0.3,0.7,0,0
908,76483,Pat Cummings,1.7,3.9,1.3,2.5
909,187,Terry Cummings,2.7,4.6,2.3,4.5
910,1907,Vonteego Cummings,0.6,1.3,0.0,0.0
911,76487,Billy Cunningham,1.6,7.1,0,0
912,1630595,Cade Cunningham,0.9,4.7,0,0
913,201967,Dante Cunningham,1.1,2.6,0.8,1.5
914,76485,Dick Cunningham,0.1,1.7,0,0
915,203099,Jared Cunningham,0.1,0.6,0,0
916,1061,William Cunningham,0.7,0.9,0,0
917,76488,Radisav Curcic,0.9,1.6,0,0
918,76489,Armand Cure,0,0,0,0
919,940,Earl Cureton,1.8,2.9,1.0,2.2
920,223,Bill Curley,0.8,1.1,0.0,0.0
921,76492,Fran Curran,0,0,0,0
922,209,Dell Curry,0.6,1.9,0.5,1.2
923,2201,Eddy Curry,1.8,3.4,0,0
924,201191,JamesOn Curry,0.0,0.0,0,0
925,688,Michael Curry,0.3,1.3,0.2,1.0
926,203552,Seth Curry,0.3,1.9,0.3,1.6
927,201939,Stephen Curry,0.7,4.1,0.8,4.6
928,687,Rastko Cvetkovic,0.3,0.5,0,0
929,76505,Mike D'Antoni,0.3,1.1,0.5,1.3
930,76496,Ed Dahler,0,0,0,0
931,76497,Quintin Dailey,0.8,1.7,1.3,2.0
932,2223,Samuel Dalembert,2.6,5.3,2.9,6.3
933,76498,Howie Dallmar,0,0,0,0
934,956,Erick Dampier,2.8,4.3,2.9,3.2
935,76499,Lou Dampier,0.3,0.9,0.1,0.9
936,76500,Bob Dandridge,1.7,4.4,2.0,5.2
937,1498,Antonio Daniels,0.3,1.6,0.3,1.8
938,1630700,Dyson Daniels,0.6,2.6,0,0
939,2845,Erik Daniels,0.3,0.5,0,0
940,1380,Lloyd Daniels,0.9,1.3,0.9,1.1
941,2605,Marquis Daniels,1.0,1.9,0.6,1.1
942,76502,Mel Daniels,0.9,2.2,0,0
943,203584,Troy Daniels,0.2,1.1,0.3,0.7
944,390,Sasha Danilovic,0.5,1.9,0.3,0.0
945,76504,Adrian Dantley,2.3,3.4,2.0,3.4
946,76506,Henry Darcey,0,0,0,0
947,76507,Jimmy Darden,0,0,0,0
948,212,Yinka Dare,0.9,1.6,0,0
949,76509,Jesse Dark,0.3,0.5,0.5,0.0
950,1630268,Nate Darling,0.1,0.0,0,0
951,76511,Jimmy Darrow,0,0,0,0
952,203540,Gigi Datome,0.3,1.1,0.0,0.3
953,921,Brad Daugherty,2.2,7.3,2.2,8.0
954,1600,Kornel David,1.0,1.8,0,0
955,201176,Jermareo Davidson,0.6,1.3,0,0
956,76514,Bob Davies,0,0,0,0
957,203561,Brandon Davies,1.0,1.5,0,0
958,203076,Anthony Davis,2.6,7.8,2.4,9.0
959,213,Antonio Davis,2.6,4.9,2.5,4.9
960,76515,Aubrey Davis,0,0,0,0
961,1884,Baron Davis,0.9,2.9,1.0,3.3
962,989,Ben Davis,0.8,0.6,0,0
963,76538,Bill Davis,0,0,0,0
964,76533,Bob Davis,0,0,0,0
965,76516,Brad Davis,0.3,1.5,0.2,1.4
966,76517,Brian Davis,0.3,0.5,0,0
967,76518,Charlie Davis,0.9,1.5,0.7,1.1
968,76519,Charlie Davis,0.3,1.1,0,0
969,905,Dale Davis,3.0,4.8,2.8,5.1
970,1627738,Deyonta Davis,1.0,2.3,0.7,1.0
971,76521,Double D Davis,1.6,4.0,0.8,1.7
972,202334,Ed Davis,2.2,4.2,1.4,3.2
973,76522,Edward Davis,0.9,1.8,0.5,1.7
974,1023,Emanual Davis,0.3,1.6,0,0
975,201175,Glen Davis,1.4,2.9,1.4,2.3
976,76523,Harry Davis,0.7,1.0,0,0
977,93,Hubert Davis,0.3,1.2,0.2,0.7
978,76524,James Davis,0,0,0,0
979,76525,Jim Davis,1.3,2.4,0.7,1.6
980,76526,Johnny Davis,0.7,1.3,0.5,1.3
981,1631098,Johnny Davis,0.4,2.0,0,0
982,2668,Josh Davis,0.7,1.0,0.0,0.5
983,707,Mark Davis,1.3,1.8,0,0
984,76528,Mark Davis,0.5,0.6,0,0
985,76529,Mel Davis,1.2,3.1,0.3,1.0
986,76530,Michael Davis,0.4,0.9,0.0,0.0
987,76531,Mike Davis,0,0,0,0
988,76520,Monti Davis,1.0,1.0,0,0
989,200781,Paul Davis,0.9,1.0,0,0
990,76532,Ralph Davis,0,0,0,0
991,1729,Ricky Davis,0.8,2.7,0.7,2.6
992,76534,Ron Davis,0.7,1.1,0,0
993,1629056,Terence Davis,0.4,2.3,0.4,1.8
994,426,Terry Davis,2.3,3.7,0,0
995,1629093,Tyler Davis,1.0,0.0,0,0
996,76536,Walt Davis,0,0,0,0
997,1453,Walter Davis,0.9,2.1,1.1,2.0
998,1631120,JD Davison,0.2,0.6,0,0
999,203958,Andre Dawkins,0.0,0.5,0,0
1000,76539,Darryl Dawkins,1.5,4.6,1.5,4.6
1001,1008,Johnny Dawkins,0.6,1.9,0.5,1.5
1002,76541,Paul Dawkins,0.7,1.5,0,0
1003,1626183,Branden Dawson,0.3,0.3,0,0
1004,201286,Eric Dawson,1.3,1.3,0,0
1005,76542,Tony Dawson,0.3,0.5,0,0
1006,103,Todd Day,1.2,2.2,0.7,0.4
1007,201948,Austin Daye,0.5,2.1,0.0,0.4
1008,76543,Darren Daye,1.0,1.6,0.6,0.9
1009,1630620,Darius Days,0.3,1.3,0,0
1010,201986,Nando De Colo,0.3,1.5,0.3,0.5
1011,76545,Dave DeBusschere,1.9,8.8,2.1,6.2
1012,692,Andrew DeClercq,1.7,2.5,1.2,1.8
1013,1629602,Javin DeLaurier,0.0,1.0,0,0
1014,76551,Nate DeLong,0,0,0,0
1015,201942,DeMar DeRozan,0.7,3.7,0.7,4.0
1016,76562,Hank DeZonie,0,0,0,0
1017,76544,Greg Deane,0.3,0.6,0,0
1018,1630466,Gabriel Deck,1.0,1.7,0,0
1019,203473,Dewayne Dedmon,1.5,4.2,1.4,2.1
1020,76546,Archie Dees,0,0,0,0
1021,143,Terry Dehere,0.4,1.1,0.5,0.0
1022,76548,Red Dehnert,0,0,0,0
1023,1626214,Bryce Dejean-Jones,0.6,2.9,0,0
1024,1626155,Sam Dekker,1.0,2.1,1.3,1.3
1025,219,Vinny Del Negro,0.4,2.0,0.3,1.9
1026,1627098,Malcolm Delaney,0.1,1.6,0.0,1.0
1027,183,Bison Dele,2.1,4.1,2.1,3.3
1028,2568,Carlos Delfino,0.6,3.0,0.4,1.8
1029,1629116,Angel Delgado,1.0,1.0,0,0
1030,960,Tony Delk,0.6,1.8,0.7,2.0
1031,203521,Matthew Dellavedova,0.4,1.3,0.3,1.1
1032,76552,Fennis Dembo,0.3,0.5,0.0,0.0
1033,76553,Larry Demic,1.6,2.3,2.5,1.0
1034,725,Dell Demps,0.1,0.4,0,0
1035,76555,George Dempsey,0,0,0,0
1036,2736,Luol Deng,1.6,4.4,1.7,5.0
